,point,cell,grid,lat,lon,zscore(2021-7),smapi-mean(2021-7),essmi(2021-7)
965,4922540,1395,Fibonacci (6.25 km),48.42222595214844,11.15312671661377,2.557506306938687,45.565685918757445,1.8550509479712571
966,4922595,1359,Fibonacci (6.25 km),48.422943115234375,8.226103782653809,1.0231300143745068,17.664260059539693,0.8720670157354407
967,4922629,1395,Fibonacci (6.25 km),48.42338562011719,12.962125778198242,1.830390049602929,43.53968948840429,1.4470022032555925
968,4922684,1395,Fibonacci (6.25 km),48.424102783203125,10.035103797912598,1.6986161088891036,29.588861804284612,1.485860245144007
969,4922773,1395,Fibonacci (6.25 km),48.42526245117188,11.84410285949707,1.8979163821570937,34.34020848665159,1.7191630889981702
970,4922828,1359,Fibonacci (6.25 km),48.42597961425781,8.91707992553711,1.249553857487183,22.487077916359596,1.0716901173430822
971,4922917,1395,Fibonacci (6.25 km),48.4271354675293,10.726079940795898,2.287833181604736,38.16290966231012,1.8263905476453073
972,4922972,1359,Fibonacci (6.25 km),48.427852630615234,7.7990570068359375,1.4126645315968638,32.04147449654933,1.1940614599314714
973,4923006,1395,Fibonacci (6.25 km),48.42829513549805,12.535079002380373,1.7796495537693557,41.54360992552825,1.3896828759010342
974,4923061,1359,Fibonacci (6.25 km),48.429012298583984,9.608057022094728,0.7310763591931853,13.991680206418778,0.6071308293527977
975,4923150,1395,Fibonacci (6.25 km),48.430171966552734,11.4170560836792,2.063314038973469,40.65445068315307,1.7528391553323797
976,4923205,1359,Fibonacci (6.25 km),48.43088912963867,8.490033149719238,1.0093459335347472,15.989786039827885,0.8406432078117456
977,4923239,1395,Fibonacci (6.25 km),48.43133163452149,13.226056098937988,1.4668686218226659,30.41487442174946,1.2501423665246776
978,4923294,1395,Fibonacci (6.25 km),48.43204498291016,10.299033164978027,2.0211785159745976,34.6479419213955,1.703152690470615
979,4923383,1395,Fibonacci (6.25 km),48.433204650878906,12.1080322265625,1.6348691442901337,33.98724870313758,1.5146276529631406
980,4923438,1359,Fibonacci (6.25 km),48.43392181396485,9.18100929260254,1.2279800143759434,20.303032830731297,0.9809463122663835
981,4923527,1395,Fibonacci (6.25 km),48.4350814819336,10.990009307861328,2.2940738575599537,38.52229522254228,1.8005227304811822
982,4923582,1359,Fibonacci (6.25 km),48.43579864501953,8.062986373901367,1.3196526669037842,26.81555745058781,1.0906137054521372
983,4923616,1395,Fibonacci (6.25 km),48.43624114990234,12.7990083694458,1.7978241700504733,37.632825480025694,1.4041601821188832
984,4923671,1359,Fibonacci (6.25 km),48.43695831298828,9.871986389160156,1.527908841860332,26.833111365477507,1.290662475145302
985,4923760,1395,Fibonacci (6.25 km),48.43811798095703,11.680985450744627,1.9037633204432565,36.11201061198987,1.6370735700665726
986,4923815,1359,Fibonacci (6.25 km),48.4388313293457,8.753962516784668,1.1205293629370325,23.40287711160618,0.9202525057638119
987,4923904,1395,Fibonacci (6.25 km),48.43999099731445,10.562962532043455,2.3493784807098304,47.8510521137464,1.8365998482940789
988,4923993,1395,Fibonacci (6.25 km),48.4411506652832,12.37196159362793,1.8980132628366648,40.6456230202034,1.5986721807225308
989,4924048,1359,Fibonacci (6.25 km),48.44186782836914,9.444939613342283,0.531935707750167,9.384368257242558,0.48593852191504544
990,4924137,1395,Fibonacci (6.25 km),48.44302749633789,11.253938674926758,2.351150594717085,46.74499883212862,1.8350158907430987
991,4924192,1359,Fibonacci (6.25 km),48.44374465942383,8.326915740966797,0.8107530530710808,11.770658057829783,0.6509225738283404
992,4924226,1395,Fibonacci (6.25 km),48.44418716430664,13.062938690185549,1.886547349366087,47.98344063277613,1.4669037373909937
993,4924281,1395,Fibonacci (6.25 km),48.44490432739258,10.135915756225586,1.8772631281796237,32.56161323785175,1.6364887091062612
994,4924370,1395,Fibonacci (6.25 km),48.44606399536133,11.94491481781006,1.8633817826970638,40.52130487809932,1.7222931451680772
995,4924425,1359,Fibonacci (6.25 km),48.44678115844727,9.017891883850098,1.2557076215460017,21.403959140019577,1.0517253693393938
996,4924514,1395,Fibonacci (6.25 km),48.447940826416016,10.826891899108888,2.2424754337616055,37.732543357356064,1.81827157011992
997,4924569,1359,Fibonacci (6.25 km),48.44865417480469,7.899868965148926,1.7326294972839555,35.1853153495181,1.3510742376247644
998,4924603,1395,Fibonacci (6.25 km),48.449100494384766,12.63589096069336,1.8064246966211441,42.2598354314363,1.4480098876064713
999,4924658,1359,Fibonacci (6.25 km),48.44981384277344,9.708868980407717,0.9885362999679541,19.260986075476726,0.7511906632123709
1000,4924747,1395,Fibonacci (6.25 km),48.45097351074219,11.517868041992188,2.1406437209044022,43.31177958519039,1.7465193288984322
1001,4924802,1359,Fibonacci (6.25 km),48.451690673828125,8.590845108032227,1.112062376735015,19.626002394689692,0.9134156086868163
1002,4924891,1395,Fibonacci (6.25 km),48.45285034179688,10.399845123291016,2.0067065834487745,38.7365190165531,1.6832741619572151
1003,4924980,1395,Fibonacci (6.25 km),48.454010009765625,12.208844184875488,1.592731570483823,35.60038767498473,1.415754109398162
1004,4925035,1359,Fibonacci (6.25 km),48.45472717285156,9.281822204589844,1.039388688670135,18.458995412718647,0.8702977578507297
1005,4925124,1395,Fibonacci (6.25 km),48.45588684082031,11.090821266174316,2.3379259867148297,42.08807285785291,1.8252476760187155
1006,4925179,1359,Fibonacci (6.25 km),48.45660400390625,8.163798332214355,1.1156401745151272,21.65808001363951,0.9612597219515965
1007,4925213,1395,Fibonacci (6.25 km),48.45704650878906,12.899821281433104,1.7481605565412845,35.011222547644834,1.389878426971295
1008,4925268,1359,Fibonacci (6.25 km),48.457763671875,9.972798347473145,1.6242712257376268,29.413848363142513,1.4165131871926597
1009,4925357,1395,Fibonacci (6.25 km),48.45892333984375,11.781797409057615,1.8747472187180099,34.17877270284143,1.6625218145176186
1010,4925412,1359,Fibonacci (6.25 km),48.45964050292969,8.854774475097656,1.06499370714889,21.127315511826,0.8932217237315461
1011,4925501,1395,Fibonacci (6.25 km),48.46080017089844,10.663774490356444,2.2731966986891092,43.82395779546127,1.8308228832899656
1012,4925556,1359,Fibonacci (6.25 km),48.461517333984375,7.736751556396484,1.6837863945186688,42.48555147047461,1.3799472949623492
1013,4925590,1395,Fibonacci (6.25 km),48.46195983886719,12.472773551940918,1.856993995246024,42.839829774653154,1.4764027963332063
1014,4925645,1359,Fibonacci (6.25 km),48.462677001953125,9.545751571655272,0.5762857430818855,10.418274349348515,0.5222812868099973
1015,4925734,1395,Fibonacci (6.25 km),48.46383666992188,11.354750633239746,2.192689991361128,43.30440123458285,1.7839111060653545
1016,4925789,1359,Fibonacci (6.25 km),48.46455383300781,8.427727699279785,0.9525766692845535,14.04214834291345,0.763710343016412
1017,4925823,1395,Fibonacci (6.25 km),48.46499633789063,13.163750648498535,1.6188991035599862,34.790751523114665,1.3743119970078639
1018,4925878,1395,Fibonacci (6.25 km),48.46571350097656,10.236727714538574,1.7504618420492575,27.64149464587519,1.5413987058527114
1019,4925967,1395,Fibonacci (6.25 km),48.46687316894531,12.045726776123049,1.7301635904233381,36.33061726581617,1.6027795702919767
1020,4926022,1359,Fibonacci (6.25 km),48.46759033203125,9.118704795837402,1.1835389032229873,16.39064730413423,0.9619854931729416
1021,4926111,1395,Fibonacci (6.25 km),48.46875,10.927703857421877,1.9814644384539586,35.61693597094223,1.7048546067055812
1022,4926166,1359,Fibonacci (6.25 km),48.46946716308594,8.000680923461914,1.43070038894216,31.358852157973672,1.1763534523162695
1023,4926200,1395,Fibonacci (6.25 km),48.46990966796875,12.736703872680664,1.8260032708628708,39.60488987118258,1.4209952064501974
1024,4926255,1359,Fibonacci (6.25 km),48.47062683105469,9.809680938720703,1.2416021735901017,24.31974909647315,0.9729269295617191
1025,4926344,1395,Fibonacci (6.25 km),48.47178649902344,11.618680000305176,2.139060138379357,41.96466437106526,1.7100540541189493
1026,4926399,1359,Fibonacci (6.25 km),48.472503662109375,8.691657066345215,1.2769658879927435,26.066495321129658,1.0532600530367582
1027,4926488,1395,Fibonacci (6.25 km),48.473663330078125,10.500657081604004,2.087912267586693,49.74401268939527,1.7314967640092132
1028,4926577,1395,Fibonacci (6.25 km),48.47482299804688,12.309656143188477,1.8795646763146976,42.74920369325056,1.6233084496893566
1029,4926632,1359,Fibonacci (6.25 km),48.47554016113281,9.382634162902832,0.7734971352133128,11.315385800478783,0.6557061887714439
1030,4926721,1395,Fibonacci (6.25 km),48.47669982910156,11.191633224487305,2.3283226158915706,47.495049784445456,1.8170601720331243
1031,4926776,1359,Fibonacci (6.25 km),48.4774169921875,8.264610290527344,0.9363691247634929,14.86762470174824,0.8010636971598416
1032,4926810,1395,Fibonacci (6.25 km),48.47786331176758,13.000633239746094,1.9138200434610204,45.619224317026216,1.517891463679296
1033,4926865,1395,Fibonacci (6.25 km),48.47857666015625,10.073610305786133,1.561133250750782,27.924813174266216,1.3961145622603823
1034,4926954,1395,Fibonacci (6.25 km),48.479740142822266,11.882609367370604,2.0889068805607267,41.21424552849687,1.7940352514745654
1035,4927009,1359,Fibonacci (6.25 km),48.4804573059082,8.955587387084961,1.246333101459426,21.7332289519352,1.0497541439378788
1036,4927098,1395,Fibonacci (6.25 km),48.48161697387695,10.764586448669434,2.118382934321281,35.93457452359819,1.7815844365908147
1037,4927153,1359,Fibonacci (6.25 km),48.48233413696289,7.837563991546631,1.9286249905967174,38.400127179714104,1.4758250025623618
1038,4927187,1395,Fibonacci (6.25 km),48.4827766418457,12.573586463928224,1.7033892125232015,41.73809823107092,1.3774386585649423
1039,4927242,1359,Fibonacci (6.25 km),48.48349380493164,9.646563529968262,0.7930121931227587,16.297096054065303,0.6334165317702927
1040,4927331,1395,Fibonacci (6.25 km),48.48465347290039,11.455562591552734,2.126657396927352,45.2805156041512,1.7382263677276262
1041,4927386,1359,Fibonacci (6.25 km),48.48537063598633,8.52854061126709,1.1775681290443394,18.22386030313219,0.9612870866399449
1042,4927420,1395,Fibonacci (6.25 km),48.48581314086914,13.264562606811523,1.5944542391322185,32.1729893489572,1.3464709837093307
1043,4927475,1395,Fibonacci (6.25 km),48.48653030395508,10.337539672851562,1.9599980289997303,32.95275086486826,1.624724897895913
1044,4927564,1395,Fibonacci (6.25 km),48.48768997192383,12.146539688110352,1.5591709697527434,32.55774739881527,1.448169478477322
1045,4927619,1359,Fibonacci (6.25 km),48.488407135009766,9.21951675415039,0.8938086657589324,13.819111722374455,0.7825914571885146
1046,4927708,1395,Fibonacci (6.25 km),48.48957061767578,11.028515815734863,2.177072280806017,44.646547203231776,1.750475637920874
1047,4927763,1359,Fibonacci (6.25 km),48.49028778076172,8.101492881774902,1.37576638399293,29.93035499992739,1.121626841615277
1048,4927797,1395,Fibonacci (6.25 km),48.49073028564453,12.837515830993652,1.7933938896674921,34.909791587101935,1.4511087086978067
1049,4927852,1359,Fibonacci (6.25 km),48.49144744873047,9.910492897033691,1.6530541086009172,31.97207706518049,1.41542860039672
1050,4927941,1395,Fibonacci (6.25 km),48.49260711669922,11.719491958618164,1.936526537285349,36.20840855557625,1.6698696574290333
1051,4927996,1359,Fibonacci (6.25 km),48.49332427978516,8.79246997833252,1.1140806130232572,22.84842485650604,0.9098086657437745
1052,4928085,1395,Fibonacci (6.25 km),48.49448394775391,10.601469039916992,2.048072937722159,46.15413880743302,1.7548881554768958
1053,4928174,1395,Fibonacci (6.25 km),48.49564743041992,12.41046905517578,1.8967096721548895,46.02911578957965,1.5718778244341545
1054,4928229,1359,Fibonacci (6.25 km),48.49636459350586,9.48344612121582,0.5359216286864324,7.901786395646321,0.5041547124273847
1055,4928318,1395,Fibonacci (6.25 km),48.49752426147461,11.292445182800291,2.1272162114741557,46.64949536359791,1.7237941327801618
1056,4928373,1359,Fibonacci (6.25 km),48.49824142456055,8.365423202514648,0.9731433448106522,14.864381343797707,0.7771048396203728
1057,4928407,1395,Fibonacci (6.25 km),48.49868392944336,13.101445198059082,1.809173014531384,40.16867996089907,1.491360226191397
1058,4928462,1395,Fibonacci (6.25 km),48.4994010925293,10.17442226409912,1.7377968961349661,31.821845319174365,1.5915165844770862
1059,4928551,1395,Fibonacci (6.25 km),48.50056076049805,11.98342227935791,1.8016989877591654,33.21316653100194,1.6710108988029542
1060,4928606,1359,Fibonacci (6.25 km),48.501277923583984,9.05639934539795,1.23228354524903,22.03504482095404,1.0110372731454005
1061,4928695,1395,Fibonacci (6.25 km),48.50244140625,10.865398406982422,2.0181927927337338,34.87199356785123,1.7277410562597102
1062,4928750,1359,Fibonacci (6.25 km),48.50315856933594,7.938375949859619,1.8619137320217236,38.94088818879112,1.3969677970009668
1063,4928784,1395,Fibonacci (6.25 km),48.50360107421875,12.674398422241213,1.7680471109131268,39.00126921006172,1.422659601853955
1064,4928839,1359,Fibonacci (6.25 km),48.50431823730469,9.74737548828125,0.923982504757243,18.14781073150123,0.6969320550396599
1065,4928928,1395,Fibonacci (6.25 km),48.50547790527344,11.556374549865724,2.181079532941263,44.76949648888344,1.7162269088332103
1066,4928983,1359,Fibonacci (6.25 km),48.506195068359375,8.629352569580078,1.2424845789517696,22.71741970092895,0.98069839136234
1067,4929072,1395,Fibonacci (6.25 km),48.50735855102539,10.43835163116455,1.8593779432686164,40.205850647983894,1.5703960384838402
1068,4929161,1395,Fibonacci (6.25 km),48.50851821899414,12.24735164642334,1.9111394170454257,38.990962514697365,1.7030224166221792
1069,4929216,1359,Fibonacci (6.25 km),48.50923538208008,9.32032871246338,0.571291203232708,7.875524039376064,0.5108029216249986
1070,4929305,1395,Fibonacci (6.25 km),48.51039505004883,11.129327774047852,2.4524570913695327,55.18306382857975,1.8275077335156742
1071,4929360,1359,Fibonacci (6.25 km),48.51111602783203,8.202305793762207,1.0116032095154857,18.5630079908277,0.8943098359250975
1072,4929394,1395,Fibonacci (6.25 km),48.51155853271485,12.93832778930664,1.8277217043912082,35.40667832672711,1.4907945045185929
1073,4929449,1395,Fibonacci (6.25 km),48.51227569580078,10.01130485534668,1.6516710778769432,31.6677597976383,1.4813812854972144
1074,4929538,1395,Fibonacci (6.25 km),48.51343536376953,11.820304870605469,2.0206642792926517,35.51015509817871,1.7531716143798763
1075,4929593,1359,Fibonacci (6.25 km),48.51415252685547,8.893281936645508,1.108446219665044,20.8911859223013,0.894266522230595
1076,4929682,1395,Fibonacci (6.25 km),48.51531600952149,10.70228099822998,1.9553958187283316,38.38349627344979,1.7247315393417155
1077,4929737,1359,Fibonacci (6.25 km),48.51603317260742,7.775258541107178,2.1422686323267253,44.259504346318046,1.6646776673229535
1078,4929771,1395,Fibonacci (6.25 km),48.51647567749024,12.51128101348877,1.8121200552910395,43.2377363494269,1.4648030978925297
1079,4929826,1359,Fibonacci (6.25 km),48.51719284057617,9.584258079528809,0.6115986031275644,11.02029353934499,0.5632237097032835
1080,4929915,1395,Fibonacci (6.25 km),48.51835250854492,11.39325714111328,2.1418586489835247,49.05742571537451,1.7250389882578523
1081,4929970,1359,Fibonacci (6.25 km),48.519073486328125,8.466235160827637,0.9877223692425171,14.72853298904854,0.8147686001771911
1082,4930004,1395,Fibonacci (6.25 km),48.51951599121094,13.20225715637207,1.847813935830915,35.56740812834672,1.5777623356379948
1083,4930059,1395,Fibonacci (6.25 km),48.52023315429688,10.27523422241211,1.7020662902888,30.03260618074342,1.4860846105048418
1084,4930148,1395,Fibonacci (6.25 km),48.521392822265625,12.084234237670898,1.6378078114225751,31.285119948988555,1.5276304633345492
1085,4930203,1359,Fibonacci (6.25 km),48.52210998535156,9.157211303710938,1.315932229507101,17.565358127667125,1.071551431773525
1086,4930292,1395,Fibonacci (6.25 km),48.52327346801758,10.96621036529541,2.0410476043569092,45.58602567699328,1.6942370397372954
1087,4930347,1359,Fibonacci (6.25 km),48.52399063110352,8.039188385009766,1.4726551349664343,35.336631996995955,1.1956752015455585
1088,4930381,1395,Fibonacci (6.25 km),48.52443313598633,12.7752103805542,1.8288444220666384,42.90896317402096,1.4750539450246656
1089,4930436,1359,Fibonacci (6.25 km),48.525150299072266,9.848187446594238,1.3905134022253138,26.706938004010073,1.1497548368253707
1090,4930525,1395,Fibonacci (6.25 km),48.52631378173828,11.657187461853027,2.1831435417676883,42.02442241099334,1.7636528451730875
1091,4930580,1359,Fibonacci (6.25 km),48.52703094482422,8.730164527893066,1.2747206246144922,26.10345188172355,1.0547371450432796
1092,4930669,1395,Fibonacci (6.25 km),48.52819061279297,10.53916358947754,1.836174534924915,40.52404403436683,1.586147720828844
1093,4930758,1395,Fibonacci (6.25 km),48.52935409545898,12.348163604736328,1.8134872017509724,39.87307209328055,1.626312630801474
1094,4930813,1359,Fibonacci (6.25 km),48.53007125854492,9.421140670776367,0.47460734192030696,6.551887967400055,0.43542263900668055
1095,4930902,1395,Fibonacci (6.25 km),48.53123092651367,11.23013973236084,2.290002489932863,55.79323379428618,1.7766780898131924
1096,4930957,1359,Fibonacci (6.25 km),48.53195190429688,8.303117752075195,0.8525826261890912,14.162628143414551,0.7003764321290449
1097,4930991,1395,Fibonacci (6.25 km),48.53239440917969,13.039139747619627,1.9759046841729575,42.727032215140696,1.6055324862127367
1098,4931046,1395,Fibonacci (6.25 km),48.533111572265625,10.112116813659668,1.6341123424945998,32.07405771554161,1.525150959451361
1099,4931135,1395,Fibonacci (6.25 km),48.53427505493164,11.921116828918455,1.98092416041106,36.226871586432694,1.7583373152130435
1100,4931190,1359,Fibonacci (6.25 km),48.53499221801758,8.994093894958496,1.0314718278383002,18.510573687410055,0.8290406756302261
1101,4931279,1395,Fibonacci (6.25 km),48.53615188598633,10.803092956542969,1.9558412050121667,34.17983633991699,1.6966458727153366
1102,4931334,1359,Fibonacci (6.25 km),48.536869049072266,7.876070499420166,2.2817732400875133,48.436299886125944,1.570417783755459
1103,4931368,1395,Fibonacci (6.25 km),48.53731536865234,12.612092971801758,1.7113824217824503,41.910171559249285,1.4287909529300165
1104,4931423,1359,Fibonacci (6.25 km),48.53803253173828,9.685070037841797,0.7712276806199706,14.945856580100486,0.6055137309958667
1105,4931512,1395,Fibonacci (6.25 km),48.53919219970703,11.494070053100586,2.2560685059105428,50.503966128299616,1.7383867837681044
1106,4931567,1359,Fibonacci (6.25 km),48.53991317749024,8.567047119140625,1.0620693088393334,17.70955038537099,0.8635522525278163
1107,4931601,1395,Fibonacci (6.25 km),48.54035568237305,13.30306911468506,1.729854208841728,30.80475922401155,1.4629214823128567
1108,4931656,1395,Fibonacci (6.25 km),48.54107284545898,10.376046180725098,1.6226286829363716,31.949119613495302,1.3835462711028306
1109,4931745,1395,Fibonacci (6.25 km),48.542236328125,12.185046195983888,1.6170184014953881,29.172142303105137,1.5266826330941978
1110,4931800,1359,Fibonacci (6.25 km),48.54295349121094,9.258023262023926,0.7410971120622046,10.339886036184282,0.6393810791689125
1111,4931889,1395,Fibonacci (6.25 km),48.54411315917969,11.067023277282717,2.2090721332994185,48.70387525443141,1.7612063458898564
1112,4931944,1359,Fibonacci (6.25 km),48.544830322265625,8.140000343322754,1.1430202447285918,23.036262710853368,1.0135695932107749
1113,4931978,1395,Fibonacci (6.25 km),48.5452766418457,12.876022338867188,1.7209238440748391,37.66775948485286,1.4599220137810536
1114,4932033,1359,Fibonacci (6.25 km),48.54599380493164,9.948999404907228,1.624181893369953,29.885058178885636,1.4036503548973593
1115,4932122,1395,Fibonacci (6.25 km),48.547157287597656,11.757999420166016,2.080036597293602,39.48851168597463,1.7615902372693528
1116,4932177,1359,Fibonacci (6.25 km),48.5478744506836,8.830976486206055,1.2233875371848004,25.331228300474773,1.0003516553393794
1117,4932266,1395,Fibonacci (6.25 km),48.54903411865234,10.639975547790527,1.8211756497998826,37.3559161402784,1.6176304818833005
1118,4932355,1395,Fibonacci (6.25 km),48.55019760131836,12.448975563049316,1.6491128382498403,36.846591716557825,1.4081041896007613
1119,4932410,1359,Fibonacci (6.25 km),48.5509147644043,9.521952629089355,0.49301055327031995,7.729237203676571,0.5027291006223723
1120,4932499,1395,Fibonacci (6.25 km),48.55207824707031,11.330952644348145,2.1711296058729426,58.768786564119566,1.7297467784238187
1121,4932554,1359,Fibonacci (6.25 km),48.55279541015625,8.403929710388184,1.000040973199918,17.74392672341825,0.807957005623281
1122,4932588,1395,Fibonacci (6.25 km),48.55323791503906,13.139951705932615,1.869564201706584,35.83534257620528,1.5949750416053075
1123,4932643,1395,Fibonacci (6.25 km),48.553958892822266,10.212928771972656,1.6803715552431218,30.70942609860376,1.5481192736023148
1124,4932732,1395,Fibonacci (6.25 km),48.555118560791016,12.021928787231444,1.8864794484682683,34.61293067330923,1.712868432671498
1125,4932787,1359,Fibonacci (6.25 km),48.55583572387695,9.094905853271484,1.3723176194524802,21.1710771044007,1.14972099877805
1126,4932876,1395,Fibonacci (6.25 km),48.55699920654297,10.903905868530272,1.8901849693284694,34.575831277201125,1.6599496128909166
1127,4932931,1359,Fibonacci (6.25 km),48.557716369628906,7.976882457733154,1.8920939916314434,40.953846208945,1.4101695199232271
1128,4932965,1395,Fibonacci (6.25 km),48.55816268920898,12.712904930114746,1.7924247441793886,45.25325897300162,1.473880586696157
1129,4933020,1359,Fibonacci (6.25 km),48.55887985229492,9.785881996154783,1.053725073889151,19.175332417670287,0.8129258577160647
1130,4933109,1395,Fibonacci (6.25 km),48.56003952026367,11.594882011413574,2.362653273945107,51.92368145617646,1.7911001156680735
1131,4933164,1359,Fibonacci (6.25 km),48.56076049804688,8.667859077453613,1.2385880979054935,22.405587206334175,0.9770112014777598
1132,4933253,1395,Fibonacci (6.25 km),48.561920166015625,10.476858139038086,1.5587600293510302,34.48667604105752,1.3272280992800223
1133,4933342,1395,Fibonacci (6.25 km),48.56308364868164,12.285858154296877,1.7248880676164735,32.512577339863384,1.5851777729224386
1134,4933397,1359,Fibonacci (6.25 km),48.56380081176758,9.358835220336914,0.4828985742393328,6.241334671315232,0.456453294211333
1135,4933486,1395,Fibonacci (6.25 km),48.5649642944336,11.167835235595703,2.2346308260981833,57.81066528691067,1.7783114050258817
1136,4933541,1359,Fibonacci (6.25 km),48.56568145751953,8.240812301635742,0.9935769721534167,19.564393417767473,0.8913647590333967
1137,4933575,1395,Fibonacci (6.25 km),48.56612777709961,12.976834297180176,1.7948616188530497,34.83353953144231,1.5334032100133883
1138,4933630,1395,Fibonacci (6.25 km),48.56684494018555,10.049811363220217,1.67882555302872,30.870261672071052,1.5223142443297486
1139,4933719,1395,Fibonacci (6.25 km),48.5680046081543,11.858811378479004,1.951467285924928,36.64509939475064,1.731900554174569
1140,4933774,1359,Fibonacci (6.25 km),48.5687255859375,8.931788444519043,1.1994786996987188,21.249580840991527,0.965714525386163
1141,4933863,1395,Fibonacci (6.25 km),48.56988525390625,10.740788459777832,1.864163764472096,36.59191669943982,1.6412750146010127
1142,4933918,1359,Fibonacci (6.25 km),48.57060623168945,7.813765525817871,2.2410542046239965,46.4674393662404,1.5589080224646843
1143,4933952,1395,Fibonacci (6.25 km),48.571048736572266,12.549787521362305,1.5683654390922501,36.973514284677115,1.3464665854460232
1144,4934007,1359,Fibonacci (6.25 km),48.5717658996582,9.622764587402344,0.6540637256415716,11.204536380427882,0.5955551672502053
1145,4934096,1395,Fibonacci (6.25 km),48.57292938232422,11.431764602661133,2.2407679157446796,54.7067016060044,1.7454542287338495
1146,4934151,1359,Fibonacci (6.25 km),48.57364654541016,8.504741668701172,0.8513925861374203,15.232002805149394,0.739710921009898
1147,4934185,1395,Fibonacci (6.25 km),48.57409286499024,13.240763664245604,1.7325662046997299,27.978966301345338,1.4634502516518746
1148,4934240,1395,Fibonacci (6.25 km),48.57481002807617,10.313740730285645,1.5466533822259223,31.645841816022585,1.3207929276476191
1149,4934329,1395,Fibonacci (6.25 km),48.57597351074219,12.122740745544434,1.670433619126135,27.229922978818067,1.550927788545994
1150,4934384,1359,Fibonacci (6.25 km),48.576690673828125,9.195717811584473,0.9969767546336943,14.564476107741015,0.778561751847929
1151,4934473,1395,Fibonacci (6.25 km),48.57785415649414,11.004717826843262,2.077447844427874,48.34194239033523,1.7102588760376796
1152,4934528,1359,Fibonacci (6.25 km),48.57857131958008,8.0776948928833,1.433242274940791,34.329223076330365,1.1818754823704452
1153,4934562,1395,Fibonacci (6.25 km),48.57901763916016,12.813716888427734,1.6345682933240298,41.586990483937846,1.406107226048254
1154,4934617,1359,Fibonacci (6.25 km),48.579734802246094,9.886693954467772,1.4319714199803186,24.302166869025744,1.1609371625210447
1155,4934706,1395,Fibonacci (6.25 km),48.58089828491211,11.695693969726562,2.1905817388220488,44.856812614681175,1.7664903435907295
1156,4934761,1359,Fibonacci (6.25 km),48.58161544799805,8.768671035766602,1.3733996574760927,26.541241990088704,1.1032172530789013
1157,4934850,1395,Fibonacci (6.25 km),48.58277893066406,10.57767105102539,1.6432481055307835,38.07998766333531,1.465803187987653
1158,4934939,1395,Fibonacci (6.25 km),48.58394241333008,12.386670112609863,1.681539119209883,32.44209076139421,1.494506539954732
1159,4934994,1359,Fibonacci (6.25 km),48.584659576416016,9.459647178649902,0.3646948277547335,4.719151936865805,0.4140963167192999
1160,4935083,1395,Fibonacci (6.25 km),48.58582305908203,11.268647193908691,2.2220520549106295,62.36257171260006,1.7608361488608928
1161,4935138,1359,Fibonacci (6.25 km),48.58654022216797,8.34162425994873,0.9703626341317005,19.27487091373796,0.816886766672227
1162,4935172,1395,Fibonacci (6.25 km),48.58698272705078,13.077646255493164,1.7906956446995925,36.5816326841337,1.5278067215053261
1163,4935227,1395,Fibonacci (6.25 km),48.587703704833984,10.150623321533203,1.676429339382181,35.77634831605945,1.538721464580556
1164,4935316,1395,Fibonacci (6.25 km),48.5888671875,11.959623336791992,1.9554047848928242,33.95362275262587,1.7359136211152963
1165,4935371,1359,Fibonacci (6.25 km),48.58958435058594,9.032600402832031,1.106762893704743,20.060074290326973,0.9258080051811032
1166,4935460,1395,Fibonacci (6.25 km),48.59074783325195,10.84160041809082,1.6771975729146014,32.36070666236208,1.5117408456234764
1167,4935515,1359,Fibonacci (6.25 km),48.59146499633789,7.914577484130859,2.0206045359420397,42.086985400140534,1.4595763889652669
1168,4935549,1395,Fibonacci (6.25 km),48.59191131591797,12.650599479675291,1.5058653607821917,38.33819966294267,1.3122860628516149
1169,4935604,1359,Fibonacci (6.25 km),48.59262847900391,9.723576545715332,0.9195981644998665,16.213282386889873,0.7201436578489543
1170,4935693,1395,Fibonacci (6.25 km),48.59379196166992,11.53257656097412,2.296109603925974,52.40071019019585,1.7803249195096975
1171,4935748,1359,Fibonacci (6.25 km),48.59450912475586,8.60555362701416,0.983745113018849,19.98502359553856,0.8218089835532469
1172,4935782,1395,Fibonacci (6.25 km),48.59495544433594,13.341575622558594,1.4186977374426148,21.143941237025736,1.1845798927809645
1173,4935837,1395,Fibonacci (6.25 km),48.59567260742188,10.41455364227295,1.4560262213650286,33.88696970352354,1.2233281694565088
1174,4935926,1395,Fibonacci (6.25 km),48.59683609008789,12.223552703857422,1.6174592476808134,27.245825909224884,1.5069277168784692
1175,4935981,1359,Fibonacci (6.25 km),48.59755325317383,9.29652976989746,0.543985407215306,7.173662636681113,0.46093954090121825
1176,4936070,1395,Fibonacci (6.25 km),48.59871673583984,11.10552978515625,2.22381530476606,54.58518895369038,1.7756661019230617
1177,4936125,1359,Fibonacci (6.25 km),48.59943389892578,8.178506851196289,1.0262391082522828,20.118610976811034,0.9295446007207951
1178,4936159,1395,Fibonacci (6.25 km),48.59988021850586,12.914528846740724,1.546341650222812,35.21042795716996,1.345468898867262
1179,4936214,1359,Fibonacci (6.25 km),48.6005973815918,9.987506866455078,1.5062615997614235,25.802467849020044,1.288229984497872
1180,4936303,1395,Fibonacci (6.25 km),48.60176086425781,11.79650592803955,1.95860958692406,35.91400932962365,1.6591544539222314
